activation_date,latitude,longitude,gym,lift,swimming_pool,negotiable,property_size,property_age,bathroom,cup_board,floor,total_floor,balconies,rent,type_BHK1,type_BHK2,type_BHK3,type_BHK4,type_BHK4PLUS,type_RK1,lease_ANYONE,lease_BACHELOR,lease_COMPANY,lease_FAMILY,fur_FULLY_FURNISHED,fur_NOT_FURNISHED,fur_SEMI_FURNISHED,parking_BOTH,parking_FOUR_WHEELER,parking_NONE,parking_TWO_WHEELER,face_E,face_N,face_NE,face_NW,face_S,face_SE,face_SW,face_W,water_BOREWELL,water_CORPORATION,water_CORP_BORE,building_AP,building_GC,building_IF,building_IH,"""INTERNET""","""AC""","""CLUB""","""INTERCOM""","""POOL""","""CPA""","""FS""","""SERVANT""","""SECURITY""","""SC""","""GP""","""PARK""","""RWH""","""STP""","""HK""","""PB""","""VP"""
01-01-2018 12:13,12.98983919,77.68270272,0,0,0,1,600,0,1,1,4,4,1,15000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-02-2018 11:24,12.97089481,77.76908875,1,1,1,0,1533,4,3,3,0,4,0,21000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-01-2017 17:25,12.92214603,77.59255847,0,0,0,1,800,1,2,2,3,3,3,25000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-06-2018 21:48,12.97179324,77.53725904,0,0,0,1,700,10,2,2,1,1,0,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-03-2018 16:58,12.94258948,77.56433128,0,0,0,0,1800,10,2,5,1,2,2,25000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
29-08-2017 18:17,12.9244872,77.6958304,1,1,1,1,1929,0,3,4,1,6,2,45000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-08-2018 14:22,12.96313,77.7238961,1,1,0,1,1295,10,2,6,0,4,1,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-11-2018 21:31,12.95411126,77.65332835,0,0,0,1,1050,0,2,4,1,1,1,21000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-10-2017 22:35,12.96840495,77.52712493,0,0,0,0,900,2,2,2,2,2,1,10000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-07-2018 16:14,12.9207667,77.6526409,0,0,0,1,1760,3,3,4,2,3,2,45000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-09-2018 13:44,12.93851308,77.59960024,0,0,0,0,650,10,1,2,2,3,1,12000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-03-2018 15:04,12.9726948,77.7150721,1,1,0,1,1125,5,2,2,4,4,1,23000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-06-2018 18:18,12.97560302,77.67577663,0,0,0,1,600,10,1,1,2,2,1,12000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-07-2018 17:45,12.90326524,77.56023934,0,0,0,1,600,10,1,1,1,2,0,12000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-07-2018 19:21,12.98350176,77.76187691,0,0,0,1,1800,8,3,3,0,0,1,30000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-08-2017 12:35,12.9047927,77.6193011,0,1,0,1,1300,2,2,2,1,4,2,21500,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-01-2018 14:31,12.99402376,77.67287168,0,0,0,1,600,10,2,4,1,1,0,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-07-2017 21:08,12.9679865,77.52862353,0,0,0,0,1200,5,2,2,1,2,0,16500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-10-2018 18:08,12.980373,77.75152083,0,0,0,1,1300,3,2,2,0,2,0,16500,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-03-2018 15:37,12.980105,77.692555,1,1,1,0,1600,3,3,3,3,8,2,35000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-01-2018 18:13,12.97261182,77.67949846,0,1,0,0,2500,10,3,3,4,5,3,24000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-06-2018 22:23,12.91223049,77.55269911,0,1,0,0,1550,1,2,4,1,5,2,25000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-10-2018 19:10,12.9258007,77.6774955,0,1,0,1,750,5,2,1,3,4,1,17000,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-01-2018 11:46,12.9617731,77.7055817,0,0,0,0,300,1,1,1,1,3,1,9000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-04-2017 20:07,12.99240112,77.68110655,0,1,0,0,1150,3,2,2,4,5,2,17000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-09-2017 15:55,12.99299485,77.66886127,0,1,0,1,1265,6,2,1,2,4,1,21000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
08-02-2017 19:04,12.98431848,77.67132676,0,1,0,0,1200,10,2,2,5,5,2,18000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-03-2018 19:34,12.94174766,77.61574133,0,0,0,1,550,0,1,2,0,3,1,14500,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-03-2018 21:17,12.9826432,77.7551868,1,1,1,1,1350,0,2,3,6,14,2,30000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
11-07-2017 19:14,12.97024803,77.67461671,0,0,0,1,1200,8,2,2,0,2,2,18000,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-11-2017 17:42,12.9043065,77.5273781,1,1,1,1,985,0,2,2,6,12,1,17000,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-09-2018 14:18,12.9858672,77.6713031,1,1,0,0,1202,4,2,2,2,4,2,20000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-07-2018 18:08,12.99056415,77.71729724,0,0,0,1,900,2,2,0,0,3,0,14500,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-09-2018 19:59,12.9481904,77.7047797,0,0,1,0,1100,1,2,2,1,4,2,15000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-04-2018 15:38,12.92688403,77.56275533,0,1,0,1,1455,10,2,2,1,4,3,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-07-2018 16:29,12.9390796,77.7201994,1,0,1,0,1007,0,2,2,8,13,1,24000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-12-2017 22:47,12.97576794,77.62382906,0,0,0,1,650,5,1,2,2,3,1,15500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-06-2018 19:25,12.93849948,77.53910166,0,1,0,1,1250,10,2,5,3,4,2,18000,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-07-2018 15:52,12.91949359,77.60179879,0,1,0,0,1100,1,3,3,4,4,1,30000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-05-2017 11:43,12.9771994,77.7018941,0,0,0,1,700,4,1,1,2,4,0,13000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-05-2018 12:38,12.90216961,77.51863933,1,1,1,1,1200,2,2,2,6,7,2,13000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-04-2018 17:25,12.96593083,77.70243615,0,1,0,0,600,0,2,2,0,4,1,16500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-05-2018 17:34,12.90326296,77.58591939,0,0,0,1,1200,4,3,3,1,3,1,18000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-07-2018 18:39,12.92276659,77.54323031,0,0,0,1,840,3,2,2,0,4,0,11000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-08-2018 12:14,12.99252412,77.68021653,0,0,0,1,500,5,1,1,1,2,1,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-04-2018 22:59,12.96249126,77.63741698,0,0,0,1,1140,5,2,2,2,2,0,27500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-04-2018 15:40,12.91707191,77.55472049,0,0,0,1,900,10,1,1,0,2,0,18000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-01-2018 22:34,12.90771219,77.64352913,0,0,0,1,600,1,2,2,2,3,0,17500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
12-02-2017 17:45,12.9119815,77.62538531,1,1,0,0,930,3,2,2,3,4,2,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-03-2018 15:09,12.96063675,77.71066853,0,1,0,1,2400,10,3,3,4,4,1,32000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-03-2018 18:39,12.95887242,77.61724643,0,0,0,1,1000,5,2,2,1,3,2,15000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-02-2018 22:01,12.94798729,77.55045583,0,0,0,0,700,5,2,1,1,2,1,10500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-12-2017 16:22,12.95627303,77.72460161,1,1,1,1,1470,1,2,2,5,15,1,28000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-08-2018 18:57,12.9697999,77.7499467,0,0,0,1,1080,0,2,3,4,4,2,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-01-2018 15:00,12.91686101,77.65192467,0,0,0,1,1000,8,2,4,1,1,1,28000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-03-2018 17:43,12.93824068,77.51754502,1,1,1,0,1170,0,2,2,13,15,1,19000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-07-2018 09:31,12.96226386,77.52034127,0,0,0,1,500,5,1,2,2,3,1,8000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-07-2017 16:05,12.92917959,77.67686462,0,0,0,1,1250,7,2,0,1,8,2,24500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-08-2017 21:09,12.90131165,77.67836558,1,1,0,1,1265,0,2,3,3,5,1,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-05-2017 16:54,12.9390016,77.5233636,1,1,1,1,1568,4,2,0,1,9,2,25000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-06-2018 12:18,12.908875,77.562612,0,0,0,1,900,10,2,2,2,2,1,18000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-04-2018 17:55,12.90900552,77.51627218,0,1,0,1,2400,3,3,12,1,3,1,25000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-09-2018 19:15,12.91231382,77.54404057,0,0,0,1,850,10,1,1,0,1,0,11000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
19-04-2018 13:35,12.92492645,77.54407822,0,0,0,1,750,6,1,2,0,2,0,10000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-04-2018 13:03,12.91862877,77.62070051,0,0,0,1,300,10,1,1,2,2,1,9000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-05-2018 15:19,12.94805994,77.70868115,0,0,0,0,450,1,1,1,1,4,1,9500,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-06-2018 13:15,12.96941292,77.53460028,0,0,0,1,450,1,1,1,3,3,1,10000,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-07-2018 17:02,12.93832487,77.63144774,0,0,0,1,850,5,2,2,2,3,1,20000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-06-2018 11:03,12.9478365,77.624707,0,0,0,1,600,4,1,1,3,4,0,12000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-06-2018 21:09,12.90317107,77.59240556,0,0,0,1,1200,10,2,2,0,3,0,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-02-2018 20:38,12.99600284,77.56933184,0,0,0,0,800,0,2,2,2,2,1,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-05-2018 20:27,12.97473467,77.53729753,0,0,0,1,900,0,2,2,0,3,0,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-07-2018 17:09,12.9318602,77.5108826,1,1,1,1,1530,0,3,3,4,4,2,22000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-05-2018 14:24,12.9168818,77.60538532,0,0,0,1,600,1,1,1,1,4,1,14000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-03-2018 20:14,12.93129189,77.55690969,0,1,0,0,1500,4,2,3,1,5,2,15000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-05-2018 22:34,12.9881756,77.53772895,0,0,0,1,936,10,3,0,0,2,1,17000,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-07-2018 18:15,12.97036304,77.67408832,0,1,0,0,550,5,1,1,0,3,1,11000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-08-2017 09:45,12.99710941,77.57384494,0,0,0,1,800,7,2,4,0,2,0,13500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-03-2017 18:41,12.9043065,77.5273781,1,1,1,1,1345,1,3,2,1,10,2,25000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-08-2017 22:11,12.99430806,77.5668868,0,0,0,1,800,6,2,1,1,3,1,16000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
12-02-2017 12:05,12.96394027,77.55516833,0,0,0,1,810,20,2,0,1,2,0,12000,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-04-2018 17:31,12.98527718,77.7514267,1,1,1,1,1300,2,2,2,9,13,2,26000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-02-2018 09:27,12.94865123,77.60169441,0,0,0,1,550,0,1,1,2,3,0,16000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-03-2017 21:10,12.9506184,77.7179469,1,1,1,1,1958,0,3,3,5,15,3,32000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-12-2017 19:06,12.9034807,77.6206341,0,0,0,0,450,1,1,1,0,2,0,8500,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
29-06-2018 20:53,12.90753537,77.68746641,0,0,0,1,1100,10,2,2,1,1,0,24000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-07-2018 15:47,12.92110943,77.73868925,0,0,0,1,500,0,2,2,3,4,0,9500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-03-2018 16:33,12.97559421,77.75179649,0,0,0,1,600,3,2,1,1,3,1,12000,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-11-2017 12:08,12.93025121,77.57631952,0,0,0,1,400,10,1,0,1,2,0,9500,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-01-2017 21:57,12.95055107,77.7004103,0,0,0,0,600,1,1,3,1,3,0,12000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-11-2017 15:05,12.948567,77.703502,0,0,0,1,250,3,1,2,5,5,1,9500,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-04-2018 18:01,12.90787084,77.57111866,0,0,0,1,700,-1,2,2,2,3,1,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
